Date,DepartmentId,JobCategoryId,RequiredWorkedHoursValue,ActualWorkedHoursValue
2026-04-16,53,2,68.29,70.25
2026-05-06,53,4,38.31,38.25
2026-03-05,61,5,138.89,132.75
2026-08-09,49,4,41.43,48.00
2026-09-14,45,2,33.94,35.25
2026-02-01,35,5,89.50,87.25
2026-11-15,60,6,58.97,65.25
2026-02-10,48,2,35.61,34.25
2026-02-10,50,0,317.61,377.00
2026-12-12,37,3,78.62,69.75
2026-07-22,56,2,45.99,44.25
2026-11-05,130,5,51.40,65.75
2026-12-28,50,2,61.20,76.00
2026-07-12,51,3,46.08,41.75
2027-05-11,59,2,90.37,81.00
2026-01-29,42,0,136.77,146.00
2027-06-01,60,3,92.79,79.00
2027-05-03,55,6,83.19,70.25
2026-01-04,44,0,302.64,261.00
2026-12-05,59,2,96.67,106.50
2026-09-16,39,2,84.86,84.25
2026-09-08,41,3,31.70,38.75
2026-10-16,39,5,61.06,52.75
2027-01-25,56,5,119.06,125.50
2026-08-11,37,7,16.79,15.00
2026-10-17,35,6,48.15,59.25
2026-05-19,45,2,49.43,43.25
2027-01-09,35,4,14.56,18.50
2027-02-12,35,6,61.03,55.00
2026-12-28,46,3,118.82,100.00
2026-02-01,57,4,21.83,26.50
2027-05-28,59,3,51.40,53.50
2027-07-31,36,3,55.43,64.50
2027-02-20,39,2,86.61,94.00
2026-02-04,57,3,107.27,119.00
2027-03-08,48,2,94.52,82.00
2027-05-28,42,2,34.73,38.25
2026-02-08,37,3,118.27,104.00
2027-09-10,47,2,57.48,69.25
2027-08-08,51,3,92.07,86.25
2026-04-06,61,3,44.98,38.50
2027-02-09,54,4,31.20,37.25
2026-02-18,59,3,82.56,68.00
2026-12-20,35,2,99.18,84.50
2026-11-17,54,6,125.52,131.75
2027-04-08,44,4,35.30,30.00
2026-05-04,59,4,42.96,54.25
2027-05-03,42,4,45.82,42.00
2026-11-21,36,2,36.12,33.00
2027-02-22,46,2,78.12,94.75
2026-06-11,60,6,33.76,34.00
2027-04-25,50,2,61.01,52.25
2026-12-18,41,2,85.81,94.25
2027-02-05,61,4,43.50,53.50
2027-03-25,42,6,140.37,150.00
2026-01-10,59,3,74.97,89.75
2026-12-18,52,6,34.42,37.00
2027-06-17,57,7,46.12,46.75
2026-09-24,38,7,37.06,43.00
2026-06-10,51,5,116.19,123.50
2026-12-13,58,7,18.84,15.75
2027-02-07,41,7,41.01,41.25
2027-02-28,44,6,106.89,134.50
2026-07-20,45,3,116.96,137.75
2026-04-22,51,4,21.98,24.50
2027-03-18,35,1,189.43,170.00
2026-12-26,39,3,58.74,55.75
2026-01-02,37,0,294.88,264.25
2026-11-06,58,4,22.52,20.75
2026-11-25,54,3,50.30,54.50
2026-05-31,51,4,12.03,10.25
2026-02-16,35,2,23.77,25.00
2027-02-09,35,7,55.11,53.75
2027-06-30,55,2,89.09,87.50
2027-03-08,59,4,21.89,22.25
2027-09-02,43,6,55.09,70.00
2027-01-30,42,2,93.94,100.00
2026-09-03,47,4,44.21,54.00
2026-09-28,47,2,91.69,115.50
2026-08-18,51,6,67.89,60.25
2026-08-09,43,7,26.28,23.75
2026-07-30,55,7,48.51,47.00
2027-05-15,50,4,37.86,33.50
2027-08-12,40,7,49.30,51.25
2027-06-13,49,4,36.41,30.75
2027-07-31,51,6,43.94,38.50
2027-05-17,38,7,57.59,58.75
2026-01-22,48,4,18.61,20.75
2027-08-06,38,4,43.58,50.00
2026-10-15,47,3,84.06,105.75
2027-03-02,57,3,37.02,38.25
2026-01-16,50,2,84.72,72.75
2027-09-02,49,3,27.78,26.75
2027-04-12,52,7,54.83,69.25
2027-02-16,130,1,208.94,206.00
2026-02-22,48,7,56.62,61.25
2026-10-10,47,7,30.71,30.50
2026-05-23,36,4,8.12,8.50
2026-09-03,41,7,18.83,19.00
2027-07-12,55,7,43.48,54.25
2026-12-07,37,7,53.93,55.00
2027-01-11,57,7,54.43,56.25
2026-09-12,49,6,77.87,82.50
2026-02-04,38,6,46.59,47.25
2027-03-06,46,7,13.34,12.75
2027-07-24,56,4,16.12,15.00
2026-03-03,55,4,23.61,26.50
2027-04-06,37,4,32.74,28.00
2027-07-06,53,6,149.90,130.00
2026-04-08,55,3,70.04,82.75
2026-12-28,61,6,153.87,140.75
2027-04-17,52,3,89.60,104.50
2026-12-24,45,3,24.81,22.25
2026-10-04,45,4,24.65,26.25
2026-07-12,45,6,88.63,75.50
2026-02-10,59,6,40.84,42.25
2026-09-14,56,6,104.82,101.00
2026-10-24,54,5,53.51,48.75
2027-03-10,55,2,68.11,72.00
2027-01-05,42,4,28.23,26.00
2026-01-08,52,3,66.73,71.00
2026-03-10,50,6,151.09,184.50
2026-04-12,48,3,52.93,61.50
2026-09-22,60,2,95.34,112.75
2026-05-11,44,5,128.52,155.50
2026-03-16,50,1,160.48,172.25
2027-01-18,61,5,136.53,137.50
2026-11-30,38,7,13.56,16.25
2027-05-24,42,5,113.09,106.00
2026-09-24,49,1,148.90,143.00
2026-07-18,41,1,251.86,226.25
2026-12-18,59,5,32.11,37.00
2027-08-29,55,1,178.13,158.50
2026-11-13,39,5,42.26,37.25
2026-09-12,52,5,34.83,29.50
2027-02-18,46,5,62.42,61.25
2026-03-14,43,1,141.86,125.75
2027-03-29,42,5,105.28,101.50
2027-08-06,60,1,220.25,210.25
2026-11-13,56,5,123.36,106.25
2026-06-17,39,1,230.00,256.00
2027-08-09,38,7,34.64,37.25
2027-02-06,56,4,25.94,23.50
2027-06-05,56,1,161.38,196.50
2026-07-10,58,5,83.82,101.50
2027-03-23,38,5,135.98,113.50
2026-09-18,45,1,259.16,219.25
2027-06-30,48,5,112.71,103.25
2026-04-10,59,5,68.16,61.75
2027-01-19,53,6,100.53,98.50
2026-06-16,56,6,39.08,46.50
2027-06-17,130,5,41.45,34.00
2026-11-01,51,2,84.98,72.25
2026-05-28,51,2,20.02,23.25
2026-09-23,38,2,83.81,83.25
2026-02-07,36,6,72.95,86.25
2027-07-23,39,5,118.26,117.50
2026-04-08,37,1,216.75,200.25
2026-12-26,53,5,60.87,56.50
2026-01-12,39,1,215.19,189.75
2026-12-28,60,5,66.33,84.25
2027-04-17,48,7,25.50,21.25
2026-01-04,58,1,248.54,266.75
2027-07-19,38,5,90.38,93.25
2027-07-31,50,5,34.59,28.75
2027-07-17,36,4,17.59,22.00
2027-04-23,40,5,37.22,40.75
2026-10-11,47,5,117.67,108.50
2027-03-23,55,5,48.07,48.50
2027-07-19,37,7,37.78,37.00
2027-07-25,46,5,111.31,123.50
2027-03-29,59,5,62.55,51.75
2026-06-07,51,1,219.29,192.50
2027-07-17,53,4,13.92,14.00
2027-06-01,53,5,46.83,58.00
2026-12-18,42,5,77.34,72.00
2026-06-20,42,2,98.47,89.25
2026-01-05,39,0,180.66,225.00
2026-10-28,35,4,41.10,48.25
2026-04-27,49,2,24.76,25.00
2026-11-22,52,2,48.31,47.00
2027-09-10,130,4,13.32,11.75
2027-06-18,52,7,23.27,25.75
2026-03-15,52,2,26.52,26.50
2027-06-21,39,6,123.47,152.50
2026-09-08,130,2,61.77,54.50
2026-01-05,61,6,48.64,56.00
2026-08-21,46,2,25.32,31.50
2026-03-27,47,2,77.75,83.75
2027-05-05,54,1,109.86,132.00
2026-01-14,46,1,115.38,142.25
2026-10-25,49,5,60.58,50.00
2027-06-24,44,5,89.73,87.00
2026-11-25,51,5,37.31,40.25
2026-03-09,44,3,28.52,25.75
2026-11-18,49,6,142.56,116.75
2026-09-16,38,1,155.65,192.50
2027-02-26,57,5,51.10,59.75
2026-04-08,54,1,105.96,107.25
2026-12-01,61,1,206.74,207.50
2027-06-10,41,7,49.14,46.25
2026-06-17,56,1,216.87,265.00
2027-04-15,58,7,38.43,36.25
2026-10-13,37,5,88.12,78.50
2027-06-24,61,5,103.74,121.75
2027-03-03,50,4,21.20,21.25
2027-03-07,45,7,63.91,53.50
2026-08-12,50,5,59.83,66.00
2026-07-18,58,1,132.43,156.00
2027-03-20,39,3,48.13,44.25
2027-04-26,45,2,37.33,33.50
2026-05-30,58,2,53.23,44.00
2026-06-20,59,2,36.04,35.75
2027-01-29,35,7,29.31,36.00
2026-04-08,35,5,31.49,26.75
2026-01-31,58,4,44.35,49.75
2027-05-29,37,2,70.53,65.50
2027-08-09,44,4,23.41,23.00
2026-08-23,36,2,44.73,51.75
2026-01-11,41,2,54.63,46.25
2027-06-04,41,2,23.18,25.50
2027-07-19,54,7,44.87,37.75
2027-09-07,58,3,61.49,65.00
2027-08-01,46,6,30.20,30.50
2026-04-07,39,3,99.29,84.25
2027-01-12,53,5,126.66,104.25
2026-04-14,45,1,114.27,93.75
2027-08-29,38,1,129.34,106.75
2026-05-23,56,5,55.52,49.25
2026-05-03,58,7,57.62,73.00
2026-10-19,45,5,57.39,58.75
2026-08-27,48,4,38.48,34.25
2026-08-23,53,2,40.39,49.50
2026-04-16,59,5,124.60,135.00
2027-05-10,56,7,39.03,35.50
2026-12-20,51,1,255.53,310.25
2026-02-07,42,3,92.40,98.00
2027-06-04,39,4,34.59,29.25
2027-03-08,130,5,40.37,40.50
2027-06-23,52,3,75.91,66.50
2026-10-03,52,7,37.15,31.50
2027-06-29,37,6,67.24,81.25
2027-04-07,53,4,8.71,7.25
2027-05-28,49,1,90.77,85.75
2026-12-25,44,2,52.08,54.50
2026-12-02,53,2,45.38,45.00
2027-01-12,36,5,63.59,66.25
2026-08-04,53,4,34.57,33.25
2027-01-31,48,4,29.16,25.00
2026-01-06,48,1,200.00,215.75
2026-09-16,55,1,172.56,160.00
2027-03-25,61,7,59.89,73.75
2026-03-04,61,7,60.21,53.75
2026-11-05,61,7,22.75,20.00
2026-04-15,37,2,46.79,50.25
2026-12-25,61,2,91.02,82.50
2027-08-30,43,2,38.19,47.25
2026-11-22,35,2,60.05,64.25
2026-12-31,48,2,33.01,31.00
2026-02-05,41,0,331.69,358.00
2027-03-22,57,6,32.60,37.00
2026-02-05,46,6,149.89,177.00
2027-09-01,54,3,60.47,61.75
2027-07-22,47,3,99.45,108.50
2026-03-28,130,1,206.63,254.25
2026-09-11,51,4,23.87,27.25
2027-01-01,49,2,86.17,98.00
2027-05-17,58,6,70.57,61.25
2026-09-11,39,3,117.31,134.00
2026-11-17,54,3,37.37,42.25
2027-08-17,42,4,34.32,38.75
2027-02-02,46,6,68.63,85.50
2027-07-05,38,3,71.56,69.25
2027-04-23,50,2,43.64,49.25
2026-11-25,37,6,148.42,161.50
2027-02-07,46,2,54.25,46.50
2026-09-11,48,2,30.29,32.75
2027-08-18,52,4,20.61,22.75
2026-04-21,36,3,95.61,85.25
2026-12-18,50,6,116.60,117.75
2026-04-08,43,6,157.97,131.75
2026-12-31,44,1,101.43,113.25
2026-01-20,56,5,134.68,125.00
2027-03-10,58,7,59.02,75.50
2026-11-24,47,1,214.58,200.50
2026-03-03,55,7,29.07,24.25
2027-01-07,44,2,58.58,58.25
2027-05-23,45,5,104.30,92.75
2027-09-13,58,1,247.55,213.00
2027-07-05,37,5,99.87,87.25
2026-01-21,53,5,47.27,46.25
2026-07-31,58,1,152.25,160.00
2027-02-13,51,7,44.17,43.75
2027-01-05,42,1,94.60,94.75
2026-11-18,57,7,58.90,74.50
2027-09-13,51,6,41.20,47.50
2026-11-18,37,5,90.43,83.25
2026-02-21,55,5,58.00,53.25
2026-10-11,44,3,31.83,40.00
2026-01-19,59,5,41.11,35.75
2027-01-27,56,5,103.48,114.00
2027-08-08,51,6,94.73,106.25
2027-04-17,45,5,133.26,134.50
2026-03-08,41,6,80.78,77.00
2027-08-07,61,1,198.40,195.50
2027-05-25,39,5,69.10,59.00
2027-09-12,59,5,45.48,39.50
2026-05-15,60,1,138.13,142.25
2027-04-11,50,5,90.47,82.25
2027-02-26,61,5,97.65,100.75
2026-06-29,51,7,41.43,43.00
2026-04-13,43,2,27.56,25.00
2027-04-15,46,6,104.39,121.50
2026-10-01,55,6,81.71,72.50
2026-07-04,37,6,64.13,53.25
2026-03-29,60,6,116.37,99.25
2027-03-09,55,3,96.86,85.75
2026-07-04,39,2,32.62,28.00
2027-05-19,52,6,36.63,43.25
2027-08-17,39,2,55.98,65.75
2026-04-02,54,3,33.32,33.75
2026-02-15,130,3,103.62,109.50
2026-08-29,46,6,117.15,135.00
2027-06-27,130,4,10.26,9.50
2026-07-04,42,4,22.83,20.00
2026-10-19,52,7,16.80,17.75
2027-09-12,54,6,84.77,78.75
2026-10-01,61,3,44.08,49.50
2027-03-10,39,3,39.77,35.50
2026-05-16,42,5,104.83,94.00
2027-08-17,36,7,12.66,12.00
2026-12-27,49,6,75.36,69.50
2027-09-13,56,4,42.72,43.50
2026-04-10,42,5,42.97,46.25
2027-08-05,39,5,105.10,107.00
2027-03-15,36,5,72.30,75.50
2027-03-10,53,1,130.55,133.50
2027-04-09,57,3,49.46,59.25
2027-05-18,61,3,78.10,71.25
2026-05-10,55,6,36.69,38.75
2027-02-12,35,3,32.26,29.75
2027-01-26,54,6,84.29,86.50
2027-05-30,38,3,101.14,112.25
2026-04-06,130,7,34.50,42.00
2027-04-24,45,6,102.38,86.75
2026-12-05,35,2,73.38,81.50
2026-03-13,41,2,57.49,53.00
2027-05-24,52,2,26.54,26.25
2026-12-30,58,4,12.83,15.25
2027-08-19,46,2,60.67,69.50
2026-04-22,42,2,26.54,24.25
2026-01-23,41,0,127.32,107.75
2026-04-20,38,4,25.38,22.75
2026-12-05,38,4,12.28,10.25
2027-01-07,41,7,29.20,35.25
2027-05-24,55,5,103.69,104.50
2027-04-16,50,1,210.44,230.00
2026-03-15,38,4,33.48,35.00
2026-03-03,50,1,113.22,96.00
2026-10-30,38,4,43.11,41.50
2027-04-09,51,6,158.38,200.50
2026-10-06,58,5,116.51,104.00
2026-11-11,60,1,222.36,268.50
2027-01-06,44,7,60.20,58.00
2026-08-25,50,5,70.50,63.25
2026-05-17,40,3,20.66,21.25
2027-08-13,51,2,36.78,32.00
2027-03-10,61,2,43.27,45.00
2026-02-01,40,0,305.57,305.00
2026-03-07,43,0,122.56,152.50
2026-03-02,52,3,36.98,37.00
2026-11-17,48,6,123.19,126.25
2026-01-26,39,3,43.70,50.75
2027-08-18,49,2,64.02,75.25
2026-07-30,54,6,36.89,34.00
2026-05-09,58,6,75.04,85.75
2026-04-02,48,6,65.00,55.00
2027-05-18,55,6,58.85,73.00
2026-12-21,60,3,112.68,126.50
2026-06-11,60,3,32.19,35.00
2027-01-01,52,4,40.96,40.75
2026-03-02,58,7,41.77,39.75
2026-01-30,46,7,13.99,15.75
2027-02-12,41,7,23.11,19.75
2026-06-27,37,5,31.85,36.25
2026-10-07,55,5,110.47,102.25
2026-01-20,51,6,146.50,128.25
2027-03-14,41,1,155.89,157.00
2027-05-22,49,3,50.56,54.25
2027-07-06,54,7,38.17,36.50
2027-04-29,45,2,64.76,57.75
2027-06-19,54,6,99.91,92.50
2027-01-07,35,3,61.71,54.75
2026-08-10,39,4,14.59,16.00
2026-11-21,130,7,42.72,48.50
2026-05-10,57,2,58.60,61.00
2026-08-10,36,2,50.64,46.75
2026-11-10,130,5,55.41,52.00
2026-06-28,35,3,109.90,133.25
2026-06-28,60,4,21.45,27.50
2026-01-20,57,3,111.77,104.00
2026-03-09,37,0,160.36,140.25
2026-03-13,44,4,46.24,43.00
2026-02-12,39,4,20.77,21.25
2027-06-21,130,6,94.39,85.50
2026-12-31,55,4,38.15,36.75
2026-05-15,55,2,76.92,76.25
2026-12-31,52,2,81.22,101.00
2026-04-03,60,2,98.27,82.75
2027-03-15,44,6,55.72,60.75
2026-01-19,53,0,139.89,115.50
2027-04-27,38,2,41.02,36.50
2026-07-05,46,7,49.73,54.00
2027-04-23,53,4,19.87,22.75
2026-05-29,49,7,41.14,36.75
2027-08-19,49,4,31.46,36.25
2027-04-22,38,6,30.89,30.50
2027-03-09,49,6,119.13,101.50
2026-03-07,49,4,33.08,30.25
2027-01-26,60,3,92.47,83.25
2026-11-04,130,6,91.37,83.25
2027-04-28,39,3,99.75,85.25
2027-03-11,49,3,67.78,57.75
2026-04-20,35,2,76.07,65.50
2027-02-18,42,4,44.77,52.25
2027-07-05,60,2,74.02,61.25
2027-04-27,41,4,44.16,56.00
2026-06-19,130,4,45.20,37.75
2026-09-10,38,2,52.38,55.75
2026-11-19,54,7,12.48,11.75
2027-03-16,41,6,78.10,94.50
2026-04-04,61,3,105.48,96.00
2027-06-05,52,7,16.39,16.00
2026-07-29,44,6,104.97,122.50
2027-09-14,54,3,103.30,88.75
2026-09-04,56,2,54.06,60.25
2027-04-14,130,7,19.07,19.50
2027-09-08,53,6,139.67,149.25
2027-07-05,57,7,18.06,19.00
2027-02-14,48,7,25.22,22.00
2027-01-27,51,6,110.36,113.75
2026-12-01,47,2,43.41,45.25
2026-12-30,52,7,13.20,12.50
2026-09-06,48,6,68.97,56.75
2027-05-23,55,2,68.60,62.00
2026-03-03,36,3,68.73,76.50
2026-06-28,54,7,43.42,53.00
2027-07-01,50,3,58.04,61.75
2026-03-03,58,2,89.08,109.75
2027-07-07,57,4,37.35,31.50
2026-08-26,130,3,52.22,51.50
2026-03-03,61,4,9.25,11.50
2026-02-01,43,2,80.18,83.50
2027-01-27,43,1,220.21,224.50
2026-09-20,47,6,53.01,51.25
2027-01-18,44,1,216.96,274.25
2026-06-12,43,1,89.24,101.00
2027-06-06,57,5,32.07,27.00
2027-01-15,51,5,119.62,122.75
2026-01-08,53,1,194.21,190.75
2026-05-28,60,5,57.51,55.25
2027-06-19,46,1,181.94,222.25
2026-09-20,53,3,58.60,69.00
2026-01-09,48,5,99.68,120.25
2026-01-07,41,5,37.38,37.75
2026-08-18,43,5,83.81,101.25
2027-01-21,48,1,196.19,207.25
2027-08-24,49,5,87.65,106.75
2027-01-05,57,1,152.20,171.25
2027-08-21,45,5,102.75,95.00
2026-08-28,41,1,229.58,199.50
2026-08-12,48,5,119.02,150.00
2027-02-27,53,2,98.73,100.50
2026-07-20,48,4,16.68,17.50
2026-05-05,44,2,25.52,26.25
2027-04-04,43,5,90.49,93.75
2027-08-30,44,5,77.92,90.00
2026-08-13,60,1,202.01,183.25
2027-09-04,44,1,252.93,211.75
2026-03-25,51,1,198.78,190.75
2026-03-20,51,5,115.35,107.25
2027-01-22,43,5,72.84,67.00
2027-07-18,53,3,28.82,27.00
2026-05-30,54,5,71.80,66.75
2026-02-17,59,7,47.75,40.25
2027-09-06,38,1,176.56,171.50
2027-04-07,36,1,220.35,183.75
2026-09-18,59,3,90.89,94.75
2026-05-06,57,4,39.25,38.75
2026-01-31,59,6,43.51,36.75
2027-05-03,46,6,152.28,172.50
2027-07-21,57,3,24.10,22.75
2026-05-04,50,4,45.16,55.75
2027-07-27,45,7,45.74,46.75
2027-06-21,38,5,107.19,95.00
2027-06-08,51,5,44.34,45.25
2026-08-08,60,5,94.56,116.75
2027-08-29,49,1,243.36,286.00
2027-08-25,46,5,79.91,96.50
2026-03-19,41,5,133.62,144.25
2027-03-29,48,5,38.99,38.25
2026-05-08,45,7,46.58,55.25
2026-08-14,42,5,129.70,107.00
2026-03-24,39,5,100.70,101.50
2026-01-02,43,5,83.34,92.75
2026-05-29,44,5,134.56,139.25
2027-01-12,49,1,231.09,209.50
2027-05-17,42,7,44.63,43.75
2027-02-27,56,4,33.12,29.75
2027-01-16,48,5,114.58,145.25
2027-04-03,48,1,255.94,215.25
2026-06-03,44,1,254.62,215.00
2026-05-10,39,7,52.65,64.75
2026-06-06,48,1,256.58,234.50
2026-02-13,52,3,24.36,23.75
2027-05-30,35,4,46.13,43.00
2027-02-17,48,3,79.42,71.00
2026-12-10,51,4,41.70,43.75
2027-05-08,46,2,63.68,54.25
2026-02-09,58,6,123.32,103.00
2027-03-07,45,4,24.96,29.00
2027-06-07,54,5,136.34,140.75
2027-07-22,48,6,139.43,127.75
2026-02-25,41,4,32.74,28.25
2026-12-18,37,2,53.00,56.25
2027-05-11,41,3,73.39,67.75
2026-12-10,48,2,47.39,40.00
2027-05-15,42,3,55.53,65.50
2026-07-21,45,4,31.00,27.75
2027-05-09,47,3,54.39,47.50
2026-12-12,55,2,20.08,17.00
2026-07-17,39,6,87.32,73.25
2026-08-17,48,1,137.20,151.75
2026-03-28,40,5,121.34,149.75
2026-02-19,53,7,58.02,65.00
2026-10-20,57,5,139.45,126.75
2027-09-01,40,1,88.54,77.50
2026-10-03,46,7,41.45,36.75
2027-06-06,59,1,253.09,248.75
2026-11-02,46,1,93.62,114.25
2026-07-26,37,7,33.77,40.25
2027-03-31,42,5,63.07,58.50
2027-01-07,49,5,31.44,35.00
2027-08-30,46,1,138.98,129.00
2026-08-23,43,1,154.84,143.00
2027-02-27,50,7,53.94,48.25
2026-10-04,56,7,39.13,33.50
2026-11-03,41,5,134.07,134.50
2027-08-28,52,1,214.72,271.00
2026-05-30,56,1,100.33,97.75
2027-02-23,43,3,107.54,105.25
2026-04-27,55,2,96.64,114.00
2027-07-16,46,3,57.16,50.50
2026-02-17,40,3,84.10,83.25
2026-07-26,40,2,45.86,44.50
2027-03-03,41,2,35.34,44.50
2027-02-16,58,6,120.44,135.25
2026-09-26,60,4,22.70,19.50
2026-07-14,54,3,82.89,74.25
2026-02-27,35,4,44.99,56.00
2027-03-27,54,5,134.82,158.75
2026-12-05,48,6,114.82,132.00
2026-11-30,56,3,63.83,72.75
2027-05-04,56,6,52.43,61.75
2026-04-30,37,3,107.57,130.25
2026-07-18,36,6,35.15,29.50
2026-09-16,59,6,85.44,85.00
2026-09-22,59,4,16.65,14.00
2026-02-10,55,6,52.33,62.00
2026-10-29,58,1,134.99,155.00
2027-01-13,44,5,98.61,86.75
2027-06-14,46,5,68.54,59.50
2027-03-06,42,7,35.85,31.75
2026-05-02,56,4,11.16,12.25
2026-07-10,59,7,37.26,45.75
2026-02-18,56,7,56.47,46.50
2027-05-10,56,4,12.16,15.00
2026-07-13,53,2,68.67,62.75
2026-07-28,37,4,43.91,39.50
2027-02-26,47,3,91.55,108.25
2027-07-02,130,5,99.64,100.25
2026-02-25,35,0,300.53,342.75
2026-05-08,39,3,72.76,81.50
2027-02-24,59,7,42.11,49.00
2027-09-01,38,5,33.97,34.50
2027-08-04,40,4,35.98,36.25
2026-05-02,50,7,33.67,30.75
2027-03-26,44,5,77.23,91.50
2026-09-30,42,7,53.16,47.00
2026-07-18,61,7,47.59,44.50
2026-12-18,53,4,13.66,11.75
2027-02-25,56,7,43.55,38.50
2026-01-12,41,1,122.70,152.50
2027-01-14,56,1,229.18,243.50
2026-03-24,41,1,243.08,243.25
2026-12-19,50,4,8.49,8.75
2027-05-13,35,3,63.14,74.50
2026-02-14,42,0,280.85,333.75
2027-07-26,36,6,51.12,61.00
2026-07-05,55,3,52.09,58.75
2027-02-15,61,6,52.84,45.00
2026-08-30,35,1,128.15,158.50
2026-12-25,45,4,23.02,24.25
2026-02-09,44,0,267.32,281.25
2026-02-08,60,0,296.54,301.50
2026-02-28,42,4,44.49,54.25
2026-04-27,53,6,36.09,44.75
2026-12-04,57,3,20.99,18.75
2026-02-16,36,0,357.64,310.75
2027-05-06,52,2,98.65,99.75
2026-08-15,54,1,157.44,177.50
2027-05-09,53,7,23.42,23.00
2026-05-02,53,2,55.61,61.50
2027-03-05,38,4,10.02,11.00
2026-09-23,56,4,13.72,15.00
2026-12-26,36,7,63.06,58.50
2026-11-04,38,5,83.13,84.25
2027-02-23,37,6,92.11,103.75
2026-07-01,61,6,108.19,105.00
2027-02-25,37,3,62.55,54.25
2027-07-30,42,4,29.16,30.00
2026-02-05,59,2,78.89,81.00
2026-04-26,43,6,106.09,89.50
2027-05-13,60,4,22.84,24.25
2026-04-24,51,2,31.55,27.75
2026-02-12,42,3,49.14,53.50
2026-07-18,42,3,34.68,30.00
2026-05-01,43,2,84.64,71.00
2026-12-16,46,4,32.89,30.00
2026-07-09,43,3,81.99,99.75
2026-07-12,47,3,53.30,60.75
2027-07-20,56,2,39.50,42.50
2027-07-25,45,3,67.95,77.00
2026-05-04,38,3,81.07,78.50
2027-05-05,53,6,105.95,94.75
2027-05-09,56,2,33.02,36.50
2027-07-20,59,4,24.74,29.50
2026-09-17,56,6,152.68,125.75
2026-09-18,53,6,95.83,83.50
2026-05-25,56,5,134.85,133.25
2026-07-13,44,3,111.05,102.75
2026-12-25,39,7,16.95,18.25
2026-05-03,53,4,47.91,44.75
2027-03-01,50,4,29.18,27.50
2027-05-11,53,4,34.42,33.75
2026-05-11,36,7,42.80,36.75
2026-07-13,56,4,46.00,49.75
2027-02-28,47,7,37.16,40.50
2027-07-20,53,7,19.11,20.00
2026-01-07,43,1,253.48,271.50
2026-12-17,37,7,25.24,22.25
2026-12-16,40,7,51.97,55.00
2026-09-21,59,2,71.81,91.50
2026-06-19,35,1,242.03,307.25
2026-12-08,39,6,147.61,129.50
2026-12-08,45,3,62.67,55.50
2027-05-19,39,2,82.07,100.00
2027-05-14,39,6,53.84,50.50
2026-06-01,130,4,10.49,9.00
2027-07-17,50,6,74.67,65.50
2026-09-22,47,3,90.64,75.00
2026-05-01,46,4,44.70,56.00
2026-11-25,58,3,34.46,38.00
2026-02-25,38,2,46.32,56.50
2026-10-03,40,3,80.89,76.25
2027-02-10,56,3,98.98,119.25
2026-05-10,45,4,42.73,40.75
2026-04-29,49,2,37.50,45.00
2027-02-28,37,2,91.68,81.50
2026-10-13,35,4,35.40,29.25
2026-05-07,48,7,50.81,50.50
2027-08-03,37,7,48.88,42.50
2026-07-13,50,7,14.60,12.75
2026-07-10,47,6,42.55,36.75
2026-09-22,56,2,31.86,27.50
2027-07-25,39,6,61.82,68.25
2026-09-30,45,2,24.09,28.50
2027-05-04,58,2,71.43,77.25
2027-08-16,130,3,107.52,97.00
2026-12-16,43,2,38.70,41.25
2026-02-23,47,4,35.34,31.00
2026-07-17,41,2,52.68,58.75
2027-07-19,50,3,23.02,25.00
2026-09-25,45,6,149.86,175.25
2027-02-21,49,3,107.46,132.75
2026-12-14,49,2,80.47,89.00
2027-05-09,59,4,17.05,18.25
2026-07-26,43,4,10.01,11.50
2026-09-28,42,3,44.60,54.75
2027-05-26,51,1,245.90,268.00
2026-10-21,59,7,18.85,19.00
2027-01-29,50,5,133.23,120.50
2027-03-12,60,1,150.55,150.50
2026-07-26,60,1,90.88,83.00
2026-01-28,47,1,252.97,216.25
2026-10-04,51,5,56.66,67.00
2026-04-07,51,5,90.25,97.75
2027-05-27,46,5,63.19,52.75
2027-01-02,38,1,98.68,100.25
2026-12-23,55,1,225.88,199.25
2026-11-20,59,1,243.67,205.25
2026-09-07,37,5,138.01,169.00
2027-06-01,46,1,100.32,83.25
2026-06-25,45,1,90.96,83.75
2026-05-07,56,5,40.85,41.75
2026-09-12,37,1,95.45,84.50
2027-09-10,52,5,120.64,101.75
2026-06-14,50,5,48.00,55.00
2026-03-11,37,5,126.24,117.50
2027-04-20,46,2,90.08,89.00
2027-02-03,61,4,18.18,21.00
2026-03-12,35,3,41.10,33.75
2027-02-01,130,7,54.11,51.75
2026-05-30,36,2,78.64,67.00
2026-02-09,35,4,10.27,12.50
2026-01-27,42,0,145.32,129.25
2027-05-19,59,1,127.98,153.75
2027-06-21,53,5,74.45,82.75
2026-06-19,50,1,168.31,145.50
2026-06-20,45,5,98.99,102.25
2027-08-04,57,1,159.52,169.25
2026-02-28,46,1,191.71,190.75
2026-04-05,59,1,224.19,229.75
2026-08-13,37,7,26.28,25.00
2026-08-01,40,5,48.04,58.50
2026-10-10,46,5,38.38,39.50
2026-05-24,38,7,40.82,45.25
2026-06-24,41,6,101.27,92.75
2026-01-23,47,5,108.49,89.00
2027-01-28,40,5,58.51,58.25
2027-02-03,50,1,121.56,142.75
2027-01-30,61,3,83.60,68.50
2026-10-09,57,6,76.58,84.00
2027-03-01,60,6,99.12,91.00
